bvmc_id,nombre,wikidata_uri,pais,sexo,imagen,ano_nacimiento,ano_fallecimiento,generos
45888,Jaume Bofill,http://www.wikidata.org/entity/Q3163067,España,masculino,http://commons.wikimedia.org/wiki/Special:FilePath/Jaume%20Bofill%200888.JPG,1878,1933,
69616,Jean-Charles Langlois,http://www.wikidata.org/entity/Q3164668,Francia,masculino,http://commons.wikimedia.org/wiki/Special:FilePath/Battle%20of%20Montereau%20by%20Langlois.jpg,1789,1870,
72005,Jean-Gustave Courcelle-Seneuil,http://www.wikidata.org/entity/Q3166064,Francia,masculino,http://commons.wikimedia.org/wiki/Special:FilePath/Jean-Gustave%20Courcelle-Seneuil.jpg,1813,1892,
23173,Jean-Jacques Chifflet,http://www.wikidata.org/entity/Q3166217,Francia,masculino,http://commons.wikimedia.org/wiki/Special:FilePath/Jean-Jacques%20Chifflet%20%281588%E2%80%931660%29%2C%20by%20Cornelis%20Galle%20II.jpg,1588,1660,
50489,Jean-Pierre Grédy,http://www.wikidata.org/entity/Q3169372,Francia,masculino,,1920,,
43662,Jean Adhémar,http://www.wikidata.org/entity/Q3170286,Francia,masculino,,1908,1987,
6769,Jean Canavaggio,http://www.wikidata.org/entity/Q3171108,Francia,masculino,,1936,,
19861,Jean Cinqarbres,http://www.wikidata.org/entity/Q3171320,,masculino,,1514,1587,
39152,Jean Foy-Vaillant,http://www.wikidata.org/entity/Q3172080,Francia,masculino,http://commons.wikimedia.org/wiki/Special:FilePath/Foyvaillant.jpeg,1632,1706,
16418,Jean Liebault,http://www.wikidata.org/entity/Q3173225,Francia,masculino,,1535,1596,
3643,Óscar Arnulfo Romero,http://www.wikidata.org/entity/Q293455,El Salvador,masculino,http://commons.wikimedia.org/wiki/Special:FilePath/Monse%C3%B1or%20Romero%20%28colour%29.jpg,1917,1980,
1570,Jacobo Benigno Bossuet,http://www.wikidata.org/entity/Q294100,Francia,masculino,http://commons.wikimedia.org/wiki/Special:FilePath/Jacques-B%C3%A9nigne%20Bossuet%201.PNG,1627,1704,
22476,Miguel Psellos,http://www.wikidata.org/entity/Q294109,Imperio bizantino,masculino,http://commons.wikimedia.org/wiki/Special:FilePath/Michael%20Psellos.jpg,1018,1078,
2068,Conde de Lautréamont,http://www.wikidata.org/entity/Q294181,Francia,masculino,http://commons.wikimedia.org/wiki/Special:FilePath/Lautreamont1.jpg,1846,1870,
12633,Enrique Granados,http://www.wikidata.org/entity/Q294225,España,masculino,http://commons.wikimedia.org/wiki/Special:FilePath/Granados.jpg,1867,1916,ópera
11030,Tom Stoppard,http://www.wikidata.org/entity/Q294773,Checoslovaquia,masculino,http://commons.wikimedia.org/wiki/Special:FilePath/Tom%20Stoppard%201.jpg,1937,,comedia dramática
11030,Tom Stoppard,http://www.wikidata.org/entity/Q294773,Reino Unido,masculino,http://commons.wikimedia.org/wiki/Special:FilePath/Tom%20Stoppard%201.jpg,1937,,comedia dramática
20315,Aulo Gelio,http://www.wikidata.org/entity/Q294800,Antigua Roma,masculino,http://commons.wikimedia.org/wiki/Special:FilePath/Auli%20Gellii%20Noctium%20Atticarum%201706.jpg,123,180,
20315,Aulo Gelio,http://www.wikidata.org/entity/Q294800,Antigua Roma,masculino,http://commons.wikimedia.org/wiki/Special:FilePath/Auli%20Gellii%20Noctium%20Atticarum%201706.jpg,125,180,
20315,Aulo Gelio,http://www.wikidata.org/entity/Q294800,Antigua Roma,masculino,http://commons.wikimedia.org/wiki/Special:FilePath/Auli%20Gellii%20Noctium%20Atticarum%201706.jpg,130,180,
23594,Ateneo,http://www.wikidata.org/entity/Q294923,,masculino,,200,,
3611,Michel Piccoli,http://www.wikidata.org/entity/Q295257,Francia,masculino,http://commons.wikimedia.org/wiki/Special:FilePath/Michel.Piccoli%20%28cannes%29.jpg,1925,,
10312,Alfonso VIII de Castilla,http://www.wikidata.org/entity/Q295268,Reino de Castilla,masculino,http://commons.wikimedia.org/wiki/Special:FilePath/Alfons8Kastilie.jpg,1155,1214,
10312,Alfonso VIII de Castilla,http://www.wikidata.org/entity/Q295268,Reino de Castilla,masculino,http://commons.wikimedia.org/wiki/Special:FilePath/Alfonso%20VIII%20de%20Castilla%2001.jpg,1155,1214,
8694,George Edward Moore,http://www.wikidata.org/entity/Q295386,Reino Unido,masculino,http://commons.wikimedia.org/wiki/Special:FilePath/George%20Edward%20Moore.jpg,1873,1958,
37856,Marcel Mauss,http://www.wikidata.org/entity/Q295393,Francia,masculino,http://commons.wikimedia.org/wiki/Special:FilePath/Marcel%20Mauss.jpg,1872,1950,
42653,Karol Szymanowski,http://www.wikidata.org/entity/Q295400,Polonia,masculino,http://commons.wikimedia.org/wiki/Special:FilePath/Karol%20Szymanowski.jpg,1882,1937,sinfonía#ópera
28874,Camille Flammarion,http://www.wikidata.org/entity/Q295524,Francia,masculino,http://commons.wikimedia.org/wiki/Special:FilePath/Camille%20Flammarion.003.jpg,1842,1925,
14757,Alessandro Baricco,http://www.wikidata.org/entity/Q295589,Italia,masculino,http://commons.wikimedia.org/wiki/Special:FilePath/Alessandro%20Baricco.jpg,1958,,
44128,Lionel Barrymore,http://www.wikidata.org/entity/Q295593,Estados Unidos,masculino,http://commons.wikimedia.org/wiki/Special:FilePath/Lionel%20Barrymore.jpg,1878,1954,
98,Tirso de Molina,http://www.wikidata.org/entity/Q295598,España,masculino,http://commons.wikimedia.org/wiki/Special:FilePath/Fray%20Gabriel%20T%C3%A9llez%2C%20Tirso%20de%20Molina.jpg,1579,1648,teatro#poesía
10889,Paul Claudel,http://www.wikidata.org/entity/Q295830,Francia,masculino,http://commons.wikimedia.org/wiki/Special:FilePath/Paul%20Claudel%2001.jpg,1868,1955,
5018,Carlos Saura,http://www.wikidata.org/entity/Q295855,España,masculino,http://commons.wikimedia.org/wiki/Special:FilePath/Carlos%20Saura.jpg,1932,,
1934,Samuel Richardson,http://www.wikidata.org/entity/Q295941,Reino de Gran Bretaña,masculino,http://commons.wikimedia.org/wiki/Special:FilePath/Samuel%20Richardson%20by%20Joseph%20Highmore.jpg,1689,1761,
1562,Vittorio Alfieri,http://www.wikidata.org/entity/Q296244,apátrida,masculino,http://commons.wikimedia.org/wiki/Special:FilePath/VAlfieriFabre.jpg,1749,1803,
1562,Vittorio Alfieri,http://www.wikidata.org/entity/Q296244,Reino de Cerdeña,masculino,http://commons.wikimedia.org/wiki/Special:FilePath/VAlfieriFabre.jpg,1749,1803,
1566,Pietro Aretino,http://www.wikidata.org/entity/Q296272,Italia,masculino,http://commons.wikimedia.org/wiki/Special:FilePath/Wenceslas%20Hollar%20-%20Aretino%20%28State%202%29%20cropped.jpg,1492,1556,
14495,Carlos Ruiz Zafón,http://www.wikidata.org/entity/Q296752,España,masculino,http://commons.wikimedia.org/wiki/Special:FilePath/Carlos%20Ruiz%20Zaf%C3%B3n%20-%20002.jpg,1964,,novela
41196,Rosa Montero,http://www.wikidata.org/entity/Q1187562,España,femenino,http://commons.wikimedia.org/wiki/Special:FilePath/Manifestaci%C3%B3n%20contra%20el%20Toro%20de%20la%20Vega.%20Rompe%20una%20Lanza%202014%20%2865%29.jpg,1951,,novela
70601,Elvira Gascón,http://www.wikidata.org/entity/Q1248834,España,femenino,,1911,2000,
35534,Sofia Coppola,http://www.wikidata.org/entity/Q193628,Estados Unidos,femenino,http://commons.wikimedia.org/wiki/Special:FilePath/Sofia%20Coppola%202010%20b.jpg,1971,,
17515,Maria Gaetana Agnesi,http://www.wikidata.org/entity/Q200392,Italia,femenino,http://commons.wikimedia.org/wiki/Special:FilePath/Maria%20Gaetana%20Agnesi.jpg,1718,1799,
40186,Maria Gaetana Agnesi,http://www.wikidata.org/entity/Q200392,Italia,femenino,http://commons.wikimedia.org/wiki/Special:FilePath/Maria%20Gaetana%20Agnesi.jpg,1718,1799,
32134,Brígida de Suecia,http://www.wikidata.org/entity/Q204996,Suecia,femenino,http://commons.wikimedia.org/wiki/Special:FilePath/Heliga%20Birgitta%20p%C3%A5%20ett%20altarsk%C3%A5p%20i%20Salems%20kyrka.jpg,1303,1373,
53161,Sonia Levitin,http://www.wikidata.org/entity/Q214798,Estados Unidos,femenino,,1934,,
1107,Amália Rodrigues,http://www.wikidata.org/entity/Q214813,Portugal,femenino,http://commons.wikimedia.org/wiki/Special:FilePath/Arte%20Amalia.jpg,1920,1999,Fado
2049,Louise Michel,http://www.wikidata.org/entity/Q216092,Francia,femenino,http://commons.wikimedia.org/wiki/Special:FilePath/Louise%20Michel%2C%20grayscale.jpg,1830,1905,
3407,Rosa Chacel,http://www.wikidata.org/entity/Q468852,España,femenino,http://commons.wikimedia.org/wiki/Special:FilePath/Rosa%20Chacel.jpg,1898,1994,novela#poesía
474,Mary Hunter Austin,http://www.wikidata.org/entity/Q477999,Estados Unidos,femenino,http://commons.wikimedia.org/wiki/Special:FilePath/Mary%20Austin%20c.1900.jpg,1868,1934,
37033,Ana Mariscal,http://www.wikidata.org/entity/Q482943,España,femenino,,1923,1995,
3409,Flavia Company,http://www.wikidata.org/entity/Q515034,España,femenino,http://commons.wikimedia.org/wiki/Special:FilePath/Flavia%20company.JPG,1963,,poesía
30360,María Rosa Lojo,http://www.wikidata.org/entity/Q521866,Argentina,femenino,http://commons.wikimedia.org/wiki/Special:FilePath/Maria%20Rosa%20Lojo.jpg,1954,,poesía
40609,Diana Bellesi,http://www.wikidata.org/entity/Q521986,Argentina,femenino,http://commons.wikimedia.org/wiki/Special:FilePath/Diana%20Bellesi.jpg,1946,,poesía
177,Ana Francisca Abarca de Bolea,http://www.wikidata.org/entity/Q523447,España,femenino,,1602,1685,poesía
5701,Júlia Lopes de Almeida,http://www.wikidata.org/entity/Q3191192,Brasil,femenino,http://commons.wikimedia.org/wiki/Special:FilePath/J%C3%BAlia%20Lopes%20de%20Almeida.jpg,1862,1934,
50277,Janina Fialkowska,http://www.wikidata.org/entity/Q3225492,Canadá,femenino,http://commons.wikimedia.org/wiki/Special:FilePath/Janina%20Fialkowska%202008.jpg,1951,,
49028,Victoria Kamhi,http://www.wikidata.org/entity/Q3267754,Turquía,femenino,,1905,1997,
36164,Manuela Rosas,http://www.wikidata.org/entity/Q3287010,Argentina,femenino,http://commons.wikimedia.org/wiki/Special:FilePath/Manuelarosas.jpg,1818,1898,
30802,Marie Pape-Carpantier,http://www.wikidata.org/entity/Q3292726,Francia,femenino,http://commons.wikimedia.org/wiki/Special:FilePath/Marie%20Pape%20Carpantier%201879%20Mukarovsky.png,1815,1878,
5932,Chus Pato,http://www.wikidata.org/entity/Q3311831,España,femenino,http://commons.wikimedia.org/wiki/Special:FilePath/Chus%20Pato%20en%20Antuerpen.JPG,1955,,poesía
3408,Gloria Fuertes,http://www.wikidata.org/entity/Q3323486,España,femenino,http://commons.wikimedia.org/wiki/Special:FilePath/Gloria%20fuertes%20por%20PIFAL.jpg,1917,1998,literatura infantil y juvenil#literatura infantil
5902,Isabel Ordaz,http://www.wikidata.org/entity/Q8027575,España,femenino,http://commons.wikimedia.org/wiki/Special:FilePath/Isabel%20Ordaz%20-%20Seminci%202016.jpg,1957,,
57799,Ana María Martínez Sagi,http://www.wikidata.org/entity/Q8198059,España,femenino,http://commons.wikimedia.org/wiki/Special:FilePath/Anna%20Maria%20Mart%C3%ADnez%20Sagi.png,1907,2000,poesía
4910,Anna Murià,http://www.wikidata.org/entity/Q8200129,España,femenino,,1904,2002,
14974,Berta Dávila,http://www.wikidata.org/entity/Q8247023,España,femenino,http://commons.wikimedia.org/wiki/Special:FilePath/Berta%20D%C3%A1vila%2C%20Praza%20P%C3%BAblica%2C%202013.jpg,1987,,poesía
33681,Concha Zardoya,http://www.wikidata.org/entity/Q8349080,Chile,femenino,,1915,2004,poesía
3389,Elena Soriano,http://www.wikidata.org/entity/Q8774749,España,femenino,,1917,1996,
12834,Fanny Garrido,http://www.wikidata.org/entity/Q8960839,España,femenino,,1846,1917,
35721,Francisca Zubiaga y Bernales,http://www.wikidata.org/entity/Q8962263,Perú,femenino,http://commons.wikimedia.org/wiki/Special:FilePath/Francisca%20zubiaga.jpg,1803,1835,
2342,Angelo Beolco,http://www.wikidata.org/entity/Q1055609,República de Venecia,masculino,http://commons.wikimedia.org/wiki/Special:FilePath/Ruzzante%20%28Tomasini%29.jpeg,1496,1542,
67341,Paolo Segneri,http://www.wikidata.org/entity/Q1057722,,masculino,http://commons.wikimedia.org/wiki/Special:FilePath/Paolo%20Segneri.jpg,1624,1694,
10102,Salvador Elizondo,http://www.wikidata.org/entity/Q1060957,México,masculino,,1932,2006,
1950,Charles Augustin Sainte-Beuve,http://www.wikidata.org/entity/Q1063392,Francia,masculino,http://commons.wikimedia.org/wiki/Special:FilePath/Sainte-Beuve.jpg,1804,1869,
13431,Charles Batteux,http://www.wikidata.org/entity/Q1063695,Francia,masculino,http://commons.wikimedia.org/wiki/Special:FilePath/Les%20beaux-arts%20reduits%201.png,1713,1780,
30501,Charles Étienne Brasseur de Bourbourg,http://www.wikidata.org/entity/Q1066666,Francia,masculino,http://commons.wikimedia.org/wiki/Special:FilePath/Brasseur%20de%20Bourbourg.jpeg,1814,1874,
1790,Christian Friedrich Scherenberg,http://www.wikidata.org/entity/Q1079666,Imperio alemán,masculino,,1798,1881,
149,Alonso de Contreras,http://www.wikidata.org/entity/Q1083552,España,masculino,,1582,1641,
32583,Christoph Entzelt,http://www.wikidata.org/entity/Q1084816,Alemania,masculino,,1517,1583,
35880,Cesare Segre,http://www.wikidata.org/entity/Q1085799,Italia,masculino,,1928,2014,
27878,Christophe de Beaumont,http://www.wikidata.org/entity/Q1086455,Francia,masculino,http://commons.wikimedia.org/wiki/Special:FilePath/Christophe%20de%20Beaumont.jpg,1703,1781,
27878,Christophe de Beaumont,http://www.wikidata.org/entity/Q1086455,Francia,masculino,http://commons.wikimedia.org/wiki/Special:FilePath/Christophe%20de%20Beaumont%20Colour.jpg,1703,1781,
10099,Juan José Arreola,http://www.wikidata.org/entity/Q1088596,México,masculino,,1918,2001,
10191,José Vasconcelos,http://www.wikidata.org/entity/Q1091141,México,masculino,http://commons.wikimedia.org/wiki/Special:FilePath/Jose%20vasconcelos.jpg,1882,1959,
11065,Cintio Vitier,http://www.wikidata.org/entity/Q1092590,Cuba,masculino,,1921,2009,
34387,Cassiano Ricardo,http://www.wikidata.org/entity/Q1092698,Brasil,masculino,,1895,1974,
72996,Louis Anseaume,http://www.wikidata.org/entity/Q1094120,Francia,masculino,,1721,1784,
59478,Serge Latouche,http://www.wikidata.org/entity/Q1095066,Francia,masculino,http://commons.wikimedia.org/wiki/Special:FilePath/Serge%20Latouche%20-%20Festival%20Economia%202012.JPG,1940,,
59266,Claro M. Recto,http://www.wikidata.org/entity/Q1095906,Filipinas,masculino,,1890,1960,
9602,Francisco Rodríguez Adrados,http://www.wikidata.org/entity/Q1096331,España,masculino,,1922,,
3673,Claudio Gay,http://www.wikidata.org/entity/Q1096785,Francia,masculino,http://commons.wikimedia.org/wiki/Special:FilePath/Claudio%20Gay%28fotograf%C3%ADa%29.JPG,1800,1873,
46815,John Lanchbery,http://www.wikidata.org/entity/Q1101303,Australia,masculino,http://commons.wikimedia.org/wiki/Special:FilePath/John%20Lanchbery%20%28right%29%20%28cropped%29.jpg,1923,2003,
12199,Juan Gyenes,http://www.wikidata.org/entity/Q1101760,Hungría,masculino,,1912,1995,
74487,Víctor Alba,http://www.wikidata.org/entity/Q1109994,España,masculino,,1916,2003,
12551,William Robertson,http://www.wikidata.org/entity/Q1113461,Reino Unido,masculino,http://commons.wikimedia.org/wiki/Special:FilePath/WilliamRobertsonColour.jpg,1721,1793,
21987,Fortunat Sprecher von Bernegg,http://www.wikidata.org/entity/Q1116427,Suiza,masculino,http://commons.wikimedia.org/wiki/Special:FilePath/Fortunat%20Sprecher%20von%20Bernegg.jpg,1585,1647,
9209,José María Valverde,http://www.wikidata.org/entity/Q1116470,España,masculino,http://commons.wikimedia.org/wiki/Special:FilePath/Jose%20Maria%20Valverde.jpg,1926,1996,poesía
37245,Rodolfo Llopis,http://www.wikidata.org/entity/Q1118477,España,masculino,http://commons.wikimedia.org/wiki/Special:FilePath/Rodolfo%20Llopis%201963%20%28cropped%29.jpg,1895,1983,
30673,Gerold Hilty,http://www.wikidata.org/entity/Q1123563,Suiza,masculino,,1927,2014,
33968,Thomas Stapleton,http://www.wikidata.org/entity/Q1124636,,masculino,http://commons.wikimedia.org/wiki/Special:FilePath/Thomas%20Stapleton.jpg,1535,1598,
6136,Tomàs Aguiló,http://www.wikidata.org/entity/Q1125747,España,masculino,http://commons.wikimedia.org/wiki/Special:FilePath/Tom%C3%A0s%20Aguil%C3%B3%20Forteza.JPG,1812,1884,poesía
31720,Conrad Lycosthenes,http://www.wikidata.org/entity/Q1126897,Francia,masculino,http://commons.wikimedia.org/wiki/Special:FilePath/Poconrad.jpg,1518,1561,
10448,Constantin Virgil Gheorghiu,http://www.wikidata.org/entity/Q1127989,Rumania,masculino,http://commons.wikimedia.org/wiki/Special:FilePath/Virgil%20Gheorghiu.jpg,1916,1992,
37370,Alberto Bevilacqua,http://www.wikidata.org/entity/Q1130258,Italia,masculino,http://commons.wikimedia.org/wiki/Special:FilePath/Alberto%20Bevilacqua%20and%20Luigi%20Silori%20%28Rome%2C%20Italy%2C%201978%29.jpg,1934,2013,
1594,Guido Gozzano,http://www.wikidata.org/entity/Q1131281,Reino de Italia,masculino,http://commons.wikimedia.org/wiki/Special:FilePath/Guido-Gozzano.jpg,1883,1916,
23209,Cornelio Musso,http://www.wikidata.org/entity/Q1133484,,masculino,,1511,1574,
38650,Cornelio a Lapide,http://www.wikidata.org/entity/Q1134021,Bélgica,masculino,http://commons.wikimedia.org/wiki/Special:FilePath/Cornelius%20a%20Lapide%20%281597-1637%29.jpg,1567,1637,
37217,Cristóbal Galán,http://www.wikidata.org/entity/Q1140479,España,masculino,,1625,1684,
35811,Cristóbal Vaca de Castro,http://www.wikidata.org/entity/Q1140494,España,masculino,http://commons.wikimedia.org/wiki/Special:FilePath/Vaca%20de%20Castro.jpg,1492,1566,
2006,Richard Blackmore,http://www.wikidata.org/entity/Q1143200,Reino Unido,masculino,http://commons.wikimedia.org/wiki/Special:FilePath/R-blackmore.GIF,1654,1729,
8353,Renato Treves,http://www.wikidata.org/entity/Q1145600,Italia,masculino,,1907,1992,
8453,Roscoe Pound,http://www.wikidata.org/entity/Q1149723,Estados Unidos,masculino,http://commons.wikimedia.org/wiki/Special:FilePath/Roscoe%20Pound%20ca%201916.jpg,1870,1964,
11155,César Chesneau Dumarsais,http://www.wikidata.org/entity/Q1150686,Francia,masculino,http://commons.wikimedia.org/wiki/Special:FilePath/C%C3%A9sar%20Chesneau%20Dumarsais.jpg,1676,1756,
34369,Pedro Henríquez Ureña,http://www.wikidata.org/entity/Q1153831,República Dominicana,masculino,http://commons.wikimedia.org/wiki/Special:FilePath/Pedro%20Henr%C3%ADquez%20Ure%C3%B1a%2001.jpg,1884,1946,
22018,Gregorio Leti,http://www.wikidata.org/entity/Q1154640,,masculino,http://commons.wikimedia.org/wiki/Special:FilePath/Gregorius%20Leti%20-%20Vita%20di%20Don%20Pietro%20Giron%20duca%20d%20Ossuna%20Volume%202.jpg,1630,1701,
137,Gonzalo de Berceo,http://www.wikidata.org/entity/Q1156048,España,masculino,http://commons.wikimedia.org/wiki/Special:FilePath/Gonzalo%20de%20berceo.jpg,1197,1264,poesía
59706,Crinitus,http://www.wikidata.org/entity/Q1158784,,masculino,,1475,1507,
19434,Crinitus,http://www.wikidata.org/entity/Q1158784,,masculino,,1475,1507,
1791,Daniel Schiebeler,http://www.wikidata.org/entity/Q1162542,Alemania,masculino,,1741,1771,
74389,Alfonso Cortés,http://www.wikidata.org/entity/Q1163760,Nicaragua,masculino,,1893,1969,
38709,Noël Alexandre,http://www.wikidata.org/entity/Q1165462,Francia,masculino,http://commons.wikimedia.org/wiki/Special:FilePath/Natalis%20Alexandre.jpg,1639,1724,
39800,Thomas Sanchez,http://www.wikidata.org/entity/Q1168867,España,masculino,,1550,1610,
10275,Pablo de Rokha,http://www.wikidata.org/entity/Q1170260,Chile,masculino,,1895,1968,poesía
59211,David Mazzucchelli,http://www.wikidata.org/entity/Q1175576,Estados Unidos,masculino,http://commons.wikimedia.org/wiki/Special:FilePath/6.28.12DavidMazzuchelliByLuigiNovi1.jpg,1960,,
10252,Demetrio Aguilera Malta,http://www.wikidata.org/entity/Q1185444,Ecuador,masculino,,1909,1981,teatro
39858,Alfonso Pérez Sánchez,http://www.wikidata.org/entity/Q1186153,España,masculino,,1935,2010,
